,Home,Away,Date,Match,Squad,# Pl_Standard,Age_Standard,Poss_Standard,MP_Standard,Starts_Standard,Min_Standard,90s_Standard,Gls_Standard,Ast_Standard,G+A_Standard,G-PK_Standard,PK_Standard,PKatt_Standard,CrdY_Standard,CrdR_Standard,xG_Standard,npxG_Standard,xAG_Standard,npxG+xAG_Standard,PrgC_Standard,PrgP_Standard,Gls_Standard,Ast_Standard,G+A_Standard,G-PK_Standard,G+A-PK_Standard,xG_Standard,xAG_Standard,xG+xAG_Standard,npxG_Standard,npxG+xAG_Standard,# Pl_GK,MP_GK,Starts_GK,Min_GK,90s_GK,GA_GK,GA90_GK,SoTA_GK,Saves_GK,Save%_GK,W_GK,D_GK,L_GK,CS_GK,CS%_GK,PKatt_GK,PKA_GK,PKsv_GK,PKm_GK,Save%_GK,# Pl_AdvGK,90s_AdvGK,GA_AdvGK,PKA_AdvGK,FK_AdvGK,CK_AdvGK,OG_AdvGK,PSxG_AdvGK,PSxG/SoT_AdvGK,PSxG+/-_AdvGK,/90_AdvGK,Cmp_AdvGK,Att_AdvGK,Cmp%_AdvGK,Att (GK)_AdvGK,Thr_AdvGK,Launch%_AdvGK,AvgLen_AdvGK,Att_AdvGK,Launch%_AdvGK,AvgLen_AdvGK,Opp_AdvGK,Stp_AdvGK,Stp%_AdvGK,#OPA_AdvGK,#OPA/90_AdvGK,AvgDist_AdvGK,# Pl_Shooting,90s_Shooting,Gls_Shooting,Sh_Shooting,SoT_Shooting,SoT%_Shooting,Sh/90_Shooting,SoT/90_Shooting,G/Sh_Shooting,G/SoT_Shooting,Dist_Shooting,FK_Shooting,PK_Shooting,PKatt_Shooting,xG_Shooting,npxG_Shooting,npxG/Sh_Shooting,G-xG_Shooting,np:G-xG_Shooting,# Pl_Passing,90s_Passing,Cmp_Passing,Att_Passing,Cmp%_Passing,TotDist_Passing,PrgDist_Passing,Cmp_Passing,Att_Passing,Cmp%_Passing,Cmp_Passing,Att_Passing,Cmp%_Passing,Cmp_Passing,Att_Passing,Cmp%_Passing,Ast_Passing,xAG_Passing,xA_Passing,A-xAG_Passing,KP_Passing,1/3_Passing,PPA_Passing,CrsPA_Passing,PrgP_Passing,# Pl_PassTypes,90s_PassTypes,Att_PassTypes,Live_PassTypes,Dead_PassTypes,FK_PassTypes,TB_PassTypes,Sw_PassTypes,Crs_PassTypes,TI_PassTypes,CK_PassTypes,In_PassTypes,Out_PassTypes,Str_PassTypes,Cmp_PassTypes,Off_PassTypes,Blocks_PassTypes,# PlG&SCreation,90sG&SCreation,SCAG&SCreation,SCA90G&SCreation,PassLiveG&SCreation,PassDeadG&SCreation,TOG&SCreation,ShG&SCreation,FldG&SCreation,DefG&SCreation,GCAG&SCreation,GCA90G&SCreation,PassLiveG&SCreation,PassDeadG&SCreation,TOG&SCreation,ShG&SCreation,FldG&SCreation,DefG&SCreation,# Pl_DefActions,90s_DefActions,Tkl_DefActions,TklW_DefActions,Def 3rd_DefActions,Mid 3rd_DefActions,Att 3rd_DefActions,Tkl_DefActions,Att_DefActions,Tkl%_DefActions,Lost_DefActions,Blocks_DefActions,Sh_DefActions,Pass_DefActions,Int_DefActions,Tkl+Int_DefActions,Clr_DefActions,Err_DefActions,# Pl_Possession,Poss_Possession,90s_Possession,Touches_Possession,Def Pen_Possession,Def 3rd_Possession,Mid 3rd_Possession,Att 3rd_Possession,Att Pen_Possession,Live_Possession,Att_Possession,Succ_Possession,Succ%_Possession,Tkld_Possession,Tkld%_Possession,Carries_Possession,TotDist_Possession,PrgDist_Possession,PrgC_Possession,1/3_Possession,CPA_Possession,Mis_Possession,Dis_Possession,Rec_Possession,PrgR_Possession,# Pl_PlayTime,Age_PlayTime,MP_PlayTime,Min_PlayTime,Mn/MP_PlayTime,Min%_PlayTime,90s_PlayTime,Starts_PlayTime,Mn/Start_PlayTime,Compl_PlayTime,Subs_PlayTime,Mn/Sub_PlayTime,unSub_PlayTime,PPM_PlayTime,onG_PlayTime,onGA_PlayTime,+/-_PlayTime,+/-90_PlayTime,onxG_PlayTime,onxGA_PlayTime,xG+/-_PlayTime,xG+/-90_PlayTime,# Pl_Misc,90s_Misc,CrdY_Misc,CrdR_Misc,2CrdY_Misc,Fls_Misc,Fld_Misc,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon_Misc,PKcon_Misc,OG_Misc,Recov_Misc,Won_Misc,Lost_Misc,Won%_Misc,Extraction Date
144,Fulham,Crystal Palace,2025-02-22,Fulham Vs Crystal Palace,Fulham,21,28.3,50.8,9,99,810,9.0,12,11,23,11,1,2,24,1,13.8,12.2,11.2,23.4,177,344,1.33,1.22,2.56,1.22,2.44,1.53,1.24,2.77,1.36,2.60,1,9,9,810,9.0,12,1.33,39,28,69.2,3,3,3,1,11.1,0,0,0,0,,1,9.0,12,0,0,3,1,9.9,0.25,-1.1,-0.12,27,84,32.1,282,29,22.0,28.3,64,34.4,29.8,125,8,6.4,8,0.89,11.5,21,9.0,12,127,39,30.7,14.11,4.33,0.09,0.28,16.0,3,1,2,13.8,12.2,0.10,-1.8,-1.2,21,9.0,3677,4475,82.2,65628,22099,1584,1766,89.7,1674,1897,88.2,344,601,57.2,11,11.2,9.9,-0.2,105,303,80,25,344,21,9.0,4475,4043,419,127,9,27,192,161,46,18,22,0,3677,13,82,21,9.0,228,25.33,164,24,8,20,7,5,22,2.44,20,0,1,0,1,0,21,9.0,162,95,80,57,25,57,128,44.5,71,91,30,61,76,238,193,6,21,50.8,9.0,5457,583,1789,2253,1467,229,5455,164,66,40.2,66,40.2,3372,16532,8660,177,141,53,122,64,3639,341,21,28.3,9,810,90,100,9.0,99,83,55,43,15,38,1.33,12,12,0,0.00,13.8,10.5,+3.3,+0.36,21,9.0,24,1,0,111,96,13,192,76,95,1,0,1,354,104,116,47.3,2024-11-03 19:29:38.853584
145,Fulham,Tottenham,2025-03-15,Fulham Vs Tottenham,Fulham,21,28.3,50.8,9,99,810,9.0,12,11,23,11,1,2,24,1,13.8,12.2,11.2,23.4,177,344,1.33,1.22,2.56,1.22,2.44,1.53,1.24,2.77,1.36,2.60,1,9,9,810,9.0,12,1.33,39,28,69.2,3,3,3,1,11.1,0,0,0,0,,1,9.0,12,0,0,3,1,9.9,0.25,-1.1,-0.12,27,84,32.1,282,29,22.0,28.3,64,34.4,29.8,125,8,6.4,8,0.89,11.5,21,9.0,12,127,39,30.7,14.11,4.33,0.09,0.28,16.0,3,1,2,13.8,12.2,0.10,-1.8,-1.2,21,9.0,3677,4475,82.2,65628,22099,1584,1766,89.7,1674,1897,88.2,344,601,57.2,11,11.2,9.9,-0.2,105,303,80,25,344,21,9.0,4475,4043,419,127,9,27,192,161,46,18,22,0,3677,13,82,21,9.0,228,25.33,164,24,8,20,7,5,22,2.44,20,0,1,0,1,0,21,9.0,162,95,80,57,25,57,128,44.5,71,91,30,61,76,238,193,6,21,50.8,9.0,5457,583,1789,2253,1467,229,5455,164,66,40.2,66,40.2,3372,16532,8660,177,141,53,122,64,3639,341,21,28.3,9,810,90,100,9.0,99,83,55,43,15,38,1.33,12,12,0,0.00,13.8,10.5,+3.3,+0.36,21,9.0,24,1,0,111,96,13,192,76,95,1,0,1,354,104,116,47.3,2024-11-03 19:29:38.853584
146,Fulham,Liverpool,2025-04-05,Fulham Vs Liverpool,Fulham,21,28.3,50.8,9,99,810,9.0,12,11,23,11,1,2,24,1,13.8,12.2,11.2,23.4,177,344,1.33,1.22,2.56,1.22,2.44,1.53,1.24,2.77,1.36,2.60,1,9,9,810,9.0,12,1.33,39,28,69.2,3,3,3,1,11.1,0,0,0,0,,1,9.0,12,0,0,3,1,9.9,0.25,-1.1,-0.12,27,84,32.1,282,29,22.0,28.3,64,34.4,29.8,125,8,6.4,8,0.89,11.5,21,9.0,12,127,39,30.7,14.11,4.33,0.09,0.28,16.0,3,1,2,13.8,12.2,0.10,-1.8,-1.2,21,9.0,3677,4475,82.2,65628,22099,1584,1766,89.7,1674,1897,88.2,344,601,57.2,11,11.2,9.9,-0.2,105,303,80,25,344,21,9.0,4475,4043,419,127,9,27,192,161,46,18,22,0,3677,13,82,21,9.0,228,25.33,164,24,8,20,7,5,22,2.44,20,0,1,0,1,0,21,9.0,162,95,80,57,25,57,128,44.5,71,91,30,61,76,238,193,6,21,50.8,9.0,5457,583,1789,2253,1467,229,5455,164,66,40.2,66,40.2,3372,16532,8660,177,141,53,122,64,3639,341,21,28.3,9,810,90,100,9.0,99,83,55,43,15,38,1.33,12,12,0,0.00,13.8,10.5,+3.3,+0.36,21,9.0,24,1,0,111,96,13,192,76,95,1,0,1,354,104,116,47.3,2024-11-03 19:29:38.853584
147,Fulham,Chelsea,2025-04-19,Fulham Vs Chelsea,Fulham,21,28.3,50.8,9,99,810,9.0,12,11,23,11,1,2,24,1,13.8,12.2,11.2,23.4,177,344,1.33,1.22,2.56,1.22,2.44,1.53,1.24,2.77,1.36,2.60,1,9,9,810,9.0,12,1.33,39,28,69.2,3,3,3,1,11.1,0,0,0,0,,1,9.0,12,0,0,3,1,9.9,0.25,-1.1,-0.12,27,84,32.1,282,29,22.0,28.3,64,34.4,29.8,125,8,6.4,8,0.89,11.5,21,9.0,12,127,39,30.7,14.11,4.33,0.09,0.28,16.0,3,1,2,13.8,12.2,0.10,-1.8,-1.2,21,9.0,3677,4475,82.2,65628,22099,1584,1766,89.7,1674,1897,88.2,344,601,57.2,11,11.2,9.9,-0.2,105,303,80,25,344,21,9.0,4475,4043,419,127,9,27,192,161,46,18,22,0,3677,13,82,21,9.0,228,25.33,164,24,8,20,7,5,22,2.44,20,0,1,0,1,0,21,9.0,162,95,80,57,25,57,128,44.5,71,91,30,61,76,238,193,6,21,50.8,9.0,5457,583,1789,2253,1467,229,5455,164,66,40.2,66,40.2,3372,16532,8660,177,141,53,122,64,3639,341,21,28.3,9,810,90,100,9.0,99,83,55,43,15,38,1.33,12,12,0,0.00,13.8,10.5,+3.3,+0.36,21,9.0,24,1,0,111,96,13,192,76,95,1,0,1,354,104,116,47.3,2024-11-03 19:29:38.853584
148,Fulham,Everton,2025-05-10,Fulham Vs Everton,Fulham,21,28.3,50.8,9,99,810,9.0,12,11,23,11,1,2,24,1,13.8,12.2,11.2,23.4,177,344,1.33,1.22,2.56,1.22,2.44,1.53,1.24,2.77,1.36,2.60,1,9,9,810,9.0,12,1.33,39,28,69.2,3,3,3,1,11.1,0,0,0,0,,1,9.0,12,0,0,3,1,9.9,0.25,-1.1,-0.12,27,84,32.1,282,29,22.0,28.3,64,34.4,29.8,125,8,6.4,8,0.89,11.5,21,9.0,12,127,39,30.7,14.11,4.33,0.09,0.28,16.0,3,1,2,13.8,12.2,0.10,-1.8,-1.2,21,9.0,3677,4475,82.2,65628,22099,1584,1766,89.7,1674,1897,88.2,344,601,57.2,11,11.2,9.9,-0.2,105,303,80,25,344,21,9.0,4475,4043,419,127,9,27,192,161,46,18,22,0,3677,13,82,21,9.0,228,25.33,164,24,8,20,7,5,22,2.44,20,0,1,0,1,0,21,9.0,162,95,80,57,25,57,128,44.5,71,91,30,61,76,238,193,6,21,50.8,9.0,5457,583,1789,2253,1467,229,5455,164,66,40.2,66,40.2,3372,16532,8660,177,141,53,122,64,3639,341,21,28.3,9,810,90,100,9.0,99,83,55,43,15,38,1.33,12,12,0,0.00,13.8,10.5,+3.3,+0.36,21,9.0,24,1,0,111,96,13,192,76,95,1,0,1,354,104,116,47.3,2024-11-03 19:29:38.853584
149,Fulham,Manchester City,2025-05-25,Fulham Vs Manchester City,Fulham,21,28.3,50.8,9,99,810,9.0,12,11,23,11,1,2,24,1,13.8,12.2,11.2,23.4,177,344,1.33,1.22,2.56,1.22,2.44,1.53,1.24,2.77,1.36,2.60,1,9,9,810,9.0,12,1.33,39,28,69.2,3,3,3,1,11.1,0,0,0,0,,1,9.0,12,0,0,3,1,9.9,0.25,-1.1,-0.12,27,84,32.1,282,29,22.0,28.3,64,34.4,29.8,125,8,6.4,8,0.89,11.5,21,9.0,12,127,39,30.7,14.11,4.33,0.09,0.28,16.0,3,1,2,13.8,12.2,0.10,-1.8,-1.2,21,9.0,3677,4475,82.2,65628,22099,1584,1766,89.7,1674,1897,88.2,344,601,57.2,11,11.2,9.9,-0.2,105,303,80,25,344,21,9.0,4475,4043,419,127,9,27,192,161,46,18,22,0,3677,13,82,21,9.0,228,25.33,164,24,8,20,7,5,22,2.44,20,0,1,0,1,0,21,9.0,162,95,80,57,25,57,128,44.5,71,91,30,61,76,238,193,6,21,50.8,9.0,5457,583,1789,2253,1467,229,5455,164,66,40.2,66,40.2,3372,16532,8660,177,141,53,122,64,3639,341,21,28.3,9,810,90,100,9.0,99,83,55,43,15,38,1.33,12,12,0,0.00,13.8,10.5,+3.3,+0.36,21,9.0,24,1,0,111,96,13,192,76,95,1,0,1,354,104,116,47.3,2024-11-03 19:29:38.853584
150,Brentford,Bournemouth,2024-11-09,Brentford Vs Bournemouth,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
151,Brentford,Leicester City,2024-11-30,Brentford Vs Leicester City,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
152,Brentford,Newcastle Utd,2024-12-07,Brentford Vs Newcastle Utd,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
153,Brentford,Nott'ham Forest,2024-12-21,Brentford Vs Nott'ham Forest,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
154,Brentford,Arsenal,2025-01-01,Brentford Vs Arsenal,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
155,Brentford,Manchester City,2025-01-14,Brentford Vs Manchester City,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
156,Brentford,Liverpool,2025-01-18,Brentford Vs Liverpool,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
157,Brentford,Tottenham,2025-02-01,Brentford Vs Tottenham,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
158,Brentford,Everton,2025-02-25,Brentford Vs Everton,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
159,Brentford,Aston Villa,2025-03-08,Brentford Vs Aston Villa,Brentford,20,26.4,48.3,9,99,810,9.0,18,10,28,16,2,2,14,0,16.1,14.5,10.5,25.0,139,311,2.00,1.11,3.11,1.78,2.89,1.79,1.17,2.96,1.61,2.78,1,9,9,810,9.0,18,2.00,61,44,70.5,4,1,4,0,0.0,0,0,0,0,,1,9.0,18,0,0,0,1,15.1,0.25,-1.9,-0.21,66,151,43.7,403,33,32.3,33.2,71,29.6,29.9,124,7,5.6,16,1.78,14.6,20,9.0,18,104,49,47.1,11.56,5.44,0.15,0.33,15.2,4,2,2,16.1,14.5,0.14,+1.9,+1.5,20,9.0,3499,4374,80.0,64398,23459,1505,1721,87.4,1565,1821,85.9,374,648,57.7,10,10.5,9.3,-0.5,81,245,66,23,311,20,9.0,4374,3976,380,91,14,27,158,151,40,31,1,0,3499,18,70,20,9.0,192,21.33,142,21,9,8,11,1,33,3.67,25,4,0,2,2,0,20,9.0,157,100,77,49,31,70,122,57.4,52,126,45,81,77,234,223,6,20,48.3,9.0,5423,874,2273,1982,1214,206,5421,149,54,36.2,78,52.3,3068,16142,7861,139,88,37,123,78,3451,308,20,26.4,9,810,90,100,9.0,99,85,65,34,16,47,1.44,18,18,0,0.00,16.1,15.4,+0.7,+0.08,20,9.0,14,0,0,58,82,18,158,77,100,2,0,1,391,135,115,54.0,2024-11-03 19:29:38.853584
